customer_id,revenue,orders,skus,items,first_order_date,last_order_date,avg_items,avg_order_value,tenure,recency,cohort,heterogeneity,r,f,m,h,rfm,rfm_score,rfm_segment_name,avg_latency,min_latency,max_latency,std_latency,latency_cov,days_to_next_order,latency_label,abc_class_12m,abc_rank_12m,predicted_purchases,predicted_aov,predicted_clv,predicted_abc_class,predicted_abc_class_rank
15022.0,905.04,4,96,543,2011-10-23 15:47:00,2011-11-28 12:35:00,135.75,226.26,47,11,20114,96,5,1,1,2,511,7,Loyal,9.0,0.0,21.0,10.816653826391969,1.2018504251546631,8.816653826391969,Order overdue,B,1753.0,2.166496540474295,327.83046720783926,713.4169619010697,A,626.0
15023.0,6763.16,12,347,2863,2010-12-05 13:49:00,2011-12-06 17:23:00,238.58,563.6,369,3,20104,347,5,2,2,4,522,9,Loyal,33.0,4.0,73.0,22.1017847444248,0.6697510528613576,52.101784744424805,Order not due,A,164.0,2.2169969033025825,611.5390741358966,1341.320491257534,A,201.0
15024.0,1661.33,10,105,920,2010-12-07 13:20:00,2011-11-30 12:06:00,92.0,166.13,367,9,20104,105,5,2,1,2,521,8,Loyal,35.0,0.0,167.0,53.83255933396112,1.5380731238274605,79.83255933396111,Order due soon,A,1059.0,1.404108302252021,231.11198961966062,338.1924210656565,B,1680.0
15025.0,377.01,1,66,189,2011-11-06 15:20:00,2011-11-06 15:20:00,189.0,377.01,33,33,20114,66,5,1,1,2,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2897.0,0.7195243602443967,0.0,0.0,C,3564.0
15026.0,469.0,3,57,285,2011-03-07 13:45:00,2011-09-20 13:52:00,95.0,156.33,277,80,20111,57,4,1,1,2,411,6,Loyal,65.0,37.0,160.0,86.97413408594535,1.3380636013222362,71.97413408594535,Order overdue,C,2608.0,0.7314391876070135,267.2400360032136,234.75023071639458,C,2221.0
15027.0,1051.95,6,30,563,2011-04-15 14:14:00,2011-11-09 10:16:00,93.83,175.32,238,30,20112,30,5,1,1,1,511,7,Loyal,52.0,19.0,138.0,61.58192375472963,1.1842677645140314,83.58192375472963,Order due soon,B,1557.0,1.1159849776108892,290.645016050575,360.70865951638837,B,1586.0
15028.0,627.13,4,35,459,2010-12-06 12:47:00,2011-12-01 14:06:00,114.75,156.78,368,8,20104,35,5,1,1,1,511,7,Loyal,90.0,0.0,326.0,179.2093747547823,1.9912152750531364,261.2093747547823,Order due soon,C,2236.0,0.5798929207094178,292.8738416653614,210.86017524600965,C,2336.0
15030.0,518.28,2,7,372,2011-03-16 15:34:00,2011-09-29 10:50:00,186.0,259.14,268,71,20111,7,4,1,1,1,411,6,Loyal,98.0,197.0,197.0,-1.0,-1.0,-1.0,Not sure,C,2496.0,0.48525631767146926,393.19652000640247,243.53893070895435,C,2171.0
15031.0,668.14,4,74,401,2011-03-02 14:46:00,2011-12-05 14:19:00,100.25,167.04,282,4,20111,74,5,1,1,2,511,7,Loyal,69.0,26.0,172.0,73.81959992666808,1.0698492742995374,138.81959992666808,Order due soon,C,2130.0,0.9768066895498987,240.8436943351963,266.05277424511905,C,2055.0
15032.0,4464.1,5,29,2668,2010-12-08 12:57:00,2011-03-28 15:30:00,533.6,892.82,366,256,20104,29,2,1,1,1,211,4,Hold and improve,36.0,0.0,110.0,77.78174593052023,2.160604053625562,-142.21825406947977,Order overdue,A,305.0,0.37547850399225763,1235.083008594487,432.2518431466606,B,1316.0
15033.0,2571.02,11,315,1692,2011-01-14 13:28:00,2011-12-05 12:40:00,153.82,233.73,329,4,20111,315,5,2,1,4,521,8,Loyal,32.0,14.0,73.0,21.676279918637125,0.6773837474574101,49.67627991863712,Order not due,A,661.0,2.2137148170737433,246.17826983626816,539.6316917335654,A,968.0
15034.0,4277.66,11,299,2411,2010-12-21 09:47:00,2011-11-24 12:11:00,219.18,388.88,353,15,20104,299,5,2,1,3,521,8,Loyal,42.0,0.0,162.0,54.46318109730734,1.2967424070787463,81.46318109730734,Order due soon,A,322.0,1.4504802158782282,551.4870703163592,831.1415378860571,A,487.0
15035.0,252.73000000000002,1,26,245,2011-09-11 11:08:00,2011-09-11 11:08:00,245.0,252.73,89,89,20113,26,4,1,1,1,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3395.0,0.4665411684702154,0.0,0.0,C,3564.0
15036.0,465.55,3,107,327,2011-06-13 12:19:00,2011-09-28 15:42:00,109.0,155.18,179,72,20112,107,4,1,1,2,411,6,Loyal,35.0,2.0,105.0,72.8319984622144,2.0809142417775544,35.8319984622144,Order overdue,C,2616.0,1.0186818587413953,283.78796231062427,331.80467478254644,B,1721.0
15038.0,665.59,7,105,187,2010-12-05 10:54:00,2011-10-27 14:42:00,26.71,95.08,369,43,20104,105,4,2,1,2,421,7,Loyal,51.0,10.0,126.0,55.589567366548195,1.0899915169911412,48.589567366548195,Order overdue,C,2138.0,1.1924099549393408,172.73121080583104,219.24709550502462,C,2297.0
15039.0,19786.44,52,408,9191,2010-12-06 11:26:00,2011-11-30 11:31:00,176.75,380.51,368,9,20104,408,5,4,2,4,542,11,Star,7.0,0.0,21.0,4.240647566992524,0.6058067952846463,2.240647566992524,Order overdue,A,40.0,8.584946721140751,469.31468577563777,3710.9860039713435,A,44.0
15041.0,180.35,1,66,104,2011-06-22 16:16:00,2011-06-22 16:16:00,104.0,180.35,170,170,20112,66,3,1,1,2,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3704.0,0.3092637273177865,0.0,0.0,C,3564.0
15042.0,135.93,1,5,30,2011-05-24 16:25:00,2011-05-24 16:25:00,30.0,135.93,199,199,20112,5,3,1,1,1,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3922.0,0.27595720755696695,0.0,0.0,C,3564.0
15043.0,537.0,1,3,300,2011-11-08 14:26:00,2011-11-08 14:26:00,300.0,537.0,31,31,20114,3,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2460.0,0.7337341503095636,0.0,0.0,C,3564.0
15044.0,7629.38,22,233,2786,2010-12-12 14:27:00,2011-11-20 13:20:00,126.64,346.79,362,19,20104,233,5,3,2,3,532,10,Loyal,20.0,0.0,61.0,16.938983637357545,0.8469491818678773,17.938983637357545,Order overdue,A,139.0,3.0848648222412183,484.6685349138451,1439.6620012177573,A,174.0
15045.0,633.66,3,11,106,2011-03-27 11:44:00,2011-07-11 11:33:00,35.33,211.22,257,151,20111,11,3,1,1,1,311,5,Potential loyal,53.0,106.0,106.0,-1.0,-1.0,-1.0,Not sure,C,2222.0,0.5010992038031469,384.5327987774738,213.0603910424278,C,2326.0
15046.0,5064.01,16,147,3307,2011-01-05 15:30:00,2011-11-30 15:50:00,206.69,316.5,338,9,20111,147,5,2,2,3,522,9,Loyal,21.0,6.0,46.0,13.031028060275688,0.6205251457274137,25.031028060275688,Order due soon,A,254.0,3.2665446013186568,342.0763880094573,1070.8622678437516,A,323.0
15047.0,343.62,1,22,222,2011-03-15 10:49:00,2011-03-15 10:49:00,222.0,343.62,269,269,20111,22,2,1,1,1,211,4,Hold and improve,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3020.0,0.21902134622375194,0.0,0.0,C,3564.0
15048.0,380.57,5,86,183,2010-12-06 12:15:00,2011-10-05 14:55:00,36.6,76.11,368,65,20104,86,4,1,1,2,411,6,Loyal,75.0,51.0,148.0,48.569537778323564,0.6475938370443142,58.569537778323564,Order overdue,C,2875.0,0.7848621211523457,185.15571426819272,167.0774198788638,C,2535.0
15049.0,121.17000000000002,1,3,63,2011-03-11 12:13:00,2011-03-11 12:13:00,63.0,121.17,273,273,20111,3,2,1,1,1,211,4,Hold and improve,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3981.0,0.21646922204915828,0.0,0.0,C,3564.0
15050.0,1727.17,5,68,1184,2011-09-29 13:22:00,2011-11-14 16:17:00,236.8,345.43,71,25,20113,68,5,1,1,2,511,7,Loyal,15.0,0.0,46.0,32.526911934581186,2.1684607956387456,22.526911934581186,Order overdue,A,1022.0,1.1619181207681548,436.325780431224,570.4413875188075,A,898.0
15051.0,1391.61,3,130,1011,2011-07-12 15:29:00,2011-11-16 15:38:00,337.0,463.87,150,23,20113,130,5,1,1,2,511,7,Loyal,42.0,26.0,101.0,53.033008588991066,1.2626906806902636,72.03300858899107,Order due soon,B,1239.0,1.1535333484477004,473.80478621513544,623.8570987052221,A,781.0
15052.0,215.78,1,27,82,2011-01-24 15:52:00,2011-01-24 15:52:00,82.0,215.78,319,319,20111,27,1,1,1,1,111,3,Risky,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3545.0,0.1908895416703977,0.0,0.0,C,3564.0
15053.0,697.79,3,49,986,2011-03-03 12:06:00,2011-12-05 12:08:00,328.67,232.6,281,4,20111,49,5,1,1,1,511,7,Loyal,92.0,125.0,152.0,19.091883092036785,0.20752046839170418,107.09188309203678,Order not due,C,2068.0,0.7235097603648251,303.6088270782254,267.12643848494855,C,2049.0
15054.0,302.1,2,105,198,2011-10-30 14:33:00,2011-11-27 15:02:00,99.0,151.05,40,12,20114,105,5,1,1,2,511,7,Loyal,14.0,28.0,28.0,-1.0,-1.0,-1.0,Not sure,C,3221.0,1.4886886577886573,286.1284427294924,457.1977305523976,A,1215.0
15057.0,1489.5,2,25,668,2011-01-28 09:09:00,2011-03-09 15:17:00,334.0,744.75,315,275,20111,25,2,1,1,1,211,4,Hold and improve,20.0,40.0,40.0,-1.0,-1.0,-1.0,Not sure,B,1169.0,0.42395556084121816,389.95455182798673,106.4239521785835,C,2729.0
15058.0,2124.9900000000002,11,199,1069,2011-01-31 15:35:00,2011-11-14 14:57:00,97.18,193.18,312,25,20111,199,5,2,1,3,521,8,Loyal,26.0,0.0,60.0,24.908945291913817,0.9580363573813007,25.908945291913817,Order due soon,A,815.0,1.8411116093425766,283.0935878315743,526.7733151095656,A,1003.0
15059.0,1325.82,11,161,602,2011-01-09 11:54:00,2011-10-30 11:35:00,54.73,120.53,334,40,20111,161,5,2,1,3,521,8,Loyal,32.0,0.0,81.0,31.648741793993285,0.9890231810622901,23.648741793993285,Order overdue,B,1296.0,1.5182445309953756,228.99485685516814,359.29711934153477,B,1591.0
15060.0,303.09,4,81,263,2011-11-30 14:03:00,2011-12-01 13:47:00,65.75,75.77,9,8,20114,81,5,1,1,2,511,7,Loyal,0.0,0.0,1.0,0.5773502691896258,inf,-7.422649730810374,Order overdue,C,3215.0,2.070788182587994,232.0633124378781,467.5744679537304,A,1170.0
15061.0,54228.74,55,71,28590,2010-12-02 15:19:00,2011-12-06 12:06:00,519.82,985.98,372,3,20104,71,5,4,3,2,543,12,Star,7.0,0.0,54.0,10.51908973455704,1.5027271049367201,14.51908973455704,Order due soon,A,13.0,5.863612351979872,1563.9341398658557,8552.581382461874,A,19.0
15062.0,987.86,4,47,763,2010-12-15 15:37:00,2011-09-29 16:51:00,190.75,246.96,359,71,20104,47,4,1,1,1,411,6,Loyal,72.0,67.0,146.0,43.485629810317796,0.6039670806988583,44.485629810317796,Order overdue,B,1647.0,0.8012607887033232,303.61631094202266,278.97914060864366,C,1983.0
15063.0,370.79999999999995,1,5,56,2011-05-10 13:25:00,2011-05-10 13:25:00,56.0,370.8,213,213,20112,5,2,1,1,1,211,4,Hold and improve,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2915.0,0.2623189308518641,0.0,0.0,C,3564.0
15065.0,3135.98,6,148,1355,2011-02-21 12:54:00,2011-11-02 09:45:00,225.83,522.66,291,37,20111,148,5,1,1,3,511,7,Loyal,63.0,63.0,127.0,36.66515148384544,0.5819865314896102,62.66515148384544,Order due soon,A,506.0,0.9522708439758859,689.1036049314476,742.3387967202547,A,590.0
15066.0,760.59,2,42,279,2011-10-17 13:25:00,2011-11-08 09:56:00,139.5,380.3,53,31,20114,42,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,1963.0,0.6027869041725503,0.0,0.0,C,3564.0
15067.0,1744.76,3,82,954,2011-03-02 12:10:00,2011-09-22 13:20:00,318.0,581.59,282,78,20111,82,4,1,1,2,411,6,Loyal,68.0,0.0,204.0,144.2497833620557,2.1213203435596424,134.2497833620557,Order due soon,A,1010.0,0.4659608669225622,638.5100636948163,379.91838604084006,B,1506.0
15068.0,553.36,2,96,364,2011-03-28 14:27:00,2011-10-24 14:47:00,182.0,276.68,256,46,20111,96,4,1,1,2,411,6,Loyal,105.0,210.0,210.0,-1.0,-1.0,-1.0,Not sure,C,2419.0,0.5031676201144233,369.1265226475664,240.56944885645504,C,2189.0
15069.0,1109.53,1,70,520,2011-06-13 14:16:00,2011-06-13 14:16:00,520.0,1109.53,179,179,20112,70,3,1,1,2,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,B,1497.0,0.2980978933874441,0.0,0.0,C,3564.0
15070.0,106.2,1,1,36,2010-12-02 11:23:00,2010-12-02 11:23:00,36.0,106.2,372,372,20104,1,1,1,1,1,111,3,Risky,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,D,4283.0,0.16801442915773346,0.0,0.0,C,3564.0
15071.0,982.07,2,25,269,2011-03-09 10:19:00,2011-09-07 11:43:00,134.5,491.04,275,93,20111,25,4,1,1,1,411,6,Loyal,91.0,182.0,182.0,-1.0,-1.0,-1.0,Not sure,B,1656.0,0.47535209703301895,406.0720289542987,241.8096637138363,C,2180.0
15073.0,612.43,4,31,277,2011-06-06 09:59:00,2011-11-30 10:44:00,69.25,153.11,186,9,20112,31,5,1,1,1,511,7,Loyal,59.0,1.0,176.0,123.74368670764582,2.0973506221634883,173.74368670764582,Order due soon,C,2270.0,0.9916434460106306,346.98158008976435,402.56383818280204,B,1419.0
15074.0,748.87,1,41,455,2011-08-26 14:45:00,2011-08-26 14:45:00,455.0,748.87,105,105,20113,41,4,1,1,1,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,1975.0,0.42395274546487277,0.0,0.0,C,3564.0
15075.0,773.03,1,27,447,2011-09-23 12:27:00,2011-09-23 12:27:00,447.0,773.03,77,77,20113,27,4,1,1,1,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,1938.0,0.5045553200836125,0.0,0.0,C,3564.0
15076.0,880.85,1,49,571,2011-06-20 08:23:00,2011-06-20 08:23:00,571.0,880.85,172,172,20112,49,3,1,1,1,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,B,1785.0,0.30671073906884366,0.0,0.0,C,3564.0
15078.0,9623.35,38,98,5069,2010-12-06 12:38:00,2011-12-02 15:41:00,133.39,253.25,368,7,20104,98,5,3,2,2,532,10,Loyal,11.0,0.0,35.0,12.19712640227682,1.1088296729342564,16.197126402276822,Order due soon,A,101.0,4.06941911683971,483.693462658489,1865.0027242639703,A,114.0
15079.0,893.66,5,47,388,2010-12-09 09:25:00,2011-05-11 12:45:00,77.6,178.73,365,212,20104,47,2,1,1,1,211,4,Hold and improve,38.0,0.0,103.0,51.507281038703645,1.3554547641764116,-122.49271896129636,Order overdue,B,1768.0,0.5822131462923592,391.5990606624182,263.7209793495632,C,2071.0
15081.0,487.35,6,26,188,2010-12-07 16:20:00,2011-11-17 17:08:00,31.33,81.23,367,22,20104,26,5,1,1,1,511,7,Loyal,69.0,21.0,159.0,65.0608689356872,0.9429111439954666,112.0608689356872,Order due soon,C,2568.0,0.9925821785491556,170.27662670009826,186.07953488208045,C,2460.0
15083.0,88.2,1,5,38,2011-03-28 12:18:00,2011-03-28 12:18:00,38.0,88.2,256,256,20111,5,2,1,1,1,211,4,Hold and improve,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,4133.0,0.22774791475008346,0.0,0.0,C,3564.0
15087.0,306.94,1,15,470,2011-03-03 10:34:00,2011-03-03 10:34:00,470.0,306.94,281,281,20111,15,2,1,1,1,211,4,Hold and improve,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3192.0,0.2115393409834205,0.0,0.0,C,3564.0
15088.0,1140.27,3,53,457,2011-10-03 14:05:00,2011-11-18 13:14:00,152.33,380.09,67,21,20114,53,5,1,1,1,511,7,Loyal,23.0,46.0,46.0,-1.0,-1.0,-1.0,Not sure,B,1459.0,1.1958241208441458,361.03545676639203,485.1214973653177,A,1107.0
15089.0,2420.84,6,139,1359,2011-08-03 14:14:00,2011-11-29 16:31:00,226.5,403.47,128,10,20113,139,5,1,1,2,511,7,Loyal,19.0,12.0,50.0,15.323185047502363,0.8064834235527559,24.323185047502363,Order due soon,A,707.0,2.642312517243375,273.3288848265662,698.5223022594872,A,652.0
15090.0,381.32,1,23,208,2011-02-04 14:03:00,2011-02-04 14:03:00,208.0,381.32,308,308,20111,23,1,1,1,1,111,3,Risky,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2872.0,0.19644045706885277,0.0,0.0,C,3564.0
15091.0,476.96,2,30,343,2011-10-03 12:47:00,2011-10-17 10:47:00,171.5,238.48,67,53,20114,30,4,1,1,1,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2593.0,0.5413107815456877,0.0,0.0,C,3564.0
15092.0,457.81,2,23,135,2011-03-01 12:24:00,2011-05-08 14:10:00,67.5,228.9,283,215,20111,23,2,1,1,1,211,4,Hold and improve,34.0,68.0,68.0,-1.0,-1.0,-1.0,Not sure,C,2639.0,0.46354205599904896,286.57640699346155,118.68977907067062,C,2707.0
15093.0,4410.14,9,52,3733,2010-12-02 18:25:00,2011-11-21 13:09:00,414.78,490.02,372,18,20104,52,5,2,1,1,521,8,Loyal,59.0,34.0,98.0,27.197426348829406,0.4609733279462611,68.19742634882941,Order due soon,A,308.0,1.1847696451420269,723.264316947845,914.7710782154797,A,408.0
15095.0,1364.7,5,30,1077,2011-05-20 14:27:00,2011-08-28 12:01:00,215.4,272.94,203,103,20112,30,4,1,1,1,411,6,Loyal,25.0,0.0,68.0,34.019602192461534,1.3607840876984614,-43.980397807538466,Order overdue,B,1262.0,0.9286516908693655,343.0862778490165,365.3691617992831,B,1564.0
15096.0,219.39000000000001,1,11,120,2011-10-28 10:27:00,2011-10-28 10:27:00,120.0,219.39,42,42,20114,11,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3525.0,0.6618454964399685,0.0,0.0,C,3564.0
15097.0,248.08,1,25,170,2011-12-05 14:03:00,2011-12-05 14:03:00,170.0,248.08,4,4,20114,25,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3415.0,1.0004731178216126,0.0,0.0,C,3564.0
15098.0,649.5,5,2,60,2011-06-10 15:22:00,2011-06-10 15:39:00,12.0,129.9,182,182,20112,2,3,1,1,1,311,5,Potential loyal,0.0,0.0,0.0,0.0,-1.0,-182.0,Order overdue,C,2180.0,0.2945529915504124,0.0,0.0,C,3564.0
15099.0,410.48,1,23,343,2011-09-16 13:13:00,2011-09-16 13:13:00,343.0,410.48,84,84,20113,23,4,1,1,1,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2777.0,0.4816617002314756,0.0,0.0,C,3564.0
15100.0,635.1,6,1,58,2010-12-01 09:09:00,2011-01-13 17:09:00,9.67,105.85,373,330,20104,1,1,1,1,1,111,3,Risky,13.0,7.0,33.0,18.384776310850235,1.414213562373095,-301.6152236891498,Order overdue,C,2218.0,0.5586789554252134,319.5501856401181,124.81926206120909,C,2692.0
15101.0,310.03,3,8,239,2010-12-15 12:54:00,2011-12-01 10:18:00,79.67,103.34,359,8,20104,8,5,1,1,1,511,7,Loyal,175.0,351.0,351.0,-1.0,-1.0,-1.0,Not sure,C,3173.0,0.38250784955420386,323.7990045974943,168.70150247775283,C,2529.0
15103.0,703.36,2,35,329,2011-09-14 13:54:00,2011-11-08 14:53:00,164.5,351.68,86,31,20113,35,5,1,1,1,511,7,Loyal,27.0,55.0,55.0,-1.0,-1.0,-1.0,Not sure,C,2058.0,1.050357264272934,414.514077145387,497.85159155797623,A,1079.0
15104.0,1002.54,3,66,635,2011-03-02 14:16:00,2011-06-26 11:35:00,211.67,334.18,282,166,20111,66,3,1,1,2,311,5,Potential loyal,43.0,86.0,86.0,-1.0,-1.0,-1.0,Not sure,B,1625.0,0.46517360974160454,525.867833153878,241.00235560597628,C,2186.0
15105.0,2298.93,7,90,1211,2011-07-28 10:09:00,2011-11-21 16:54:00,173.0,328.42,134,18,20113,90,5,2,1,2,521,8,Loyal,16.0,0.0,48.0,21.481775221491045,1.3426109513431903,19.481775221491045,Order due soon,A,742.0,2.1242434839548436,435.95071566171003,928.6361344863828,A,396.0
15106.0,1407.73,7,90,1144,2011-03-15 12:52:00,2011-11-22 09:16:00,163.43,201.1,269,17,20111,90,5,2,1,2,521,8,Loyal,50.0,48.0,76.0,12.489995996796797,0.24979991993593592,45.48999599679679,Order not due,B,1229.0,1.279251229153181,289.95290125624456,398.5719732024084,B,1433.0
15107.0,247.66,8,13,162,2010-12-02 13:45:00,2011-02-01 14:46:00,20.25,30.96,372,311,20104,13,1,2,1,1,121,4,Risky,10.0,2.0,26.0,10.545141061171254,1.0545141061171255,-290.45485893882875,Order overdue,C,3417.0,0.8140260226733116,111.81659590268816,34.15134156212095,C,2788.0
15108.0,1291.75,5,50,497,2011-04-26 10:54:00,2011-07-21 10:24:00,99.4,258.35,227,141,20112,50,3,1,1,1,311,5,Potential loyal,21.0,1.0,45.0,24.090108620206205,1.147148029533629,-95.90989137979379,Order overdue,B,1332.0,1.151795074169536,382.8581266892028,463.6025314570229,A,1183.0
15109.0,463.75,2,28,127,2011-04-08 09:58:00,2011-04-13 09:53:00,63.5,231.88,245,240,20112,28,2,1,1,1,211,4,Hold and improve,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2621.0,0.2356940347258097,0.0,0.0,C,3564.0
15110.0,970.25,7,17,240,2011-01-25 11:41:00,2011-11-16 11:16:00,34.29,138.61,318,23,20111,17,5,2,1,1,521,8,Loyal,73.0,21.0,192.0,86.66217937101128,1.1871531420686476,136.6621793710113,Order due soon,B,1676.0,0.8861596512932726,315.06072381404397,318.47145886676634,B,1780.0
15111.0,1567.48,3,70,710,2010-12-02 11:45:00,2011-11-10 16:58:00,236.67,522.49,372,29,20104,70,5,1,1,2,511,7,Loyal,114.0,37.0,306.0,190.21172413918129,1.6685238959577307,275.2117241391813,Order due soon,A,1113.0,0.57460178324452,557.5585232017266,397.4242258792767,B,1437.0
15113.0,3439.41,4,77,2362,2011-10-16 15:27:00,2011-11-30 08:23:00,590.5,859.85,54,9,20114,77,5,1,1,2,511,7,Loyal,15.0,16.0,29.0,9.192388155425117,0.6128258770283411,15.192388155425117,Order due soon,A,452.0,2.0445774907282734,585.252131833029,1220.4521589172373,A,255.0
15114.0,2760.56,10,136,3096,2011-02-11 08:45:00,2011-11-09 15:05:00,309.6,276.06,301,30,20111,136,5,2,1,2,521,8,Loyal,27.0,8.0,56.0,14.295492685147691,0.5294626920425071,11.295492685147691,Order overdue,A,596.0,2.379854663407876,293.8805071551689,686.9988358125776,A,670.0
15115.0,340.11,1,21,157,2011-11-21 14:59:00,2011-11-21 14:59:00,157.0,340.11,18,18,20114,21,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3033.0,0.8417937920367643,0.0,0.0,C,3564.0
15116.0,1352.75,4,37,648,2011-05-19 08:50:00,2011-11-22 12:25:00,162.0,338.19,204,17,20112,37,5,1,1,1,511,7,Loyal,46.0,40.0,77.0,19.655363983740756,0.4272905213856686,48.655363983740756,Order due soon,B,1269.0,1.2544235653003963,326.26025938106295,449.0851194762338,A,1248.0
15117.0,1550.13,6,63,1947,2011-05-08 12:38:00,2011-11-25 08:12:00,324.5,258.36,215,14,20112,63,5,1,1,2,511,7,Loyal,40.0,2.0,95.0,40.76252363793652,1.0190630909484129,66.76252363793651,Order due soon,A,1125.0,1.5213672226633335,334.0079881061348,535.1889888021777,A,981.0
15118.0,244.8,1,1,1440,2011-07-28 14:54:00,2011-07-28 14:54:00,1440.0,244.8,134,134,20113,1,3,1,1,1,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3427.0,0.3637660615088803,0.0,0.0,C,3564.0
15119.0,266.4,1,14,88,2011-04-08 09:08:00,2011-04-08 09:08:00,88.0,266.4,245,245,20112,14,2,1,1,1,211,4,Hold and improve,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3347.0,0.2356940347258097,0.0,0.0,C,3564.0
15120.0,343.82,2,21,292,2011-07-29 09:48:00,2011-08-02 10:05:00,146.0,171.91,133,129,20113,21,3,1,1,1,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3019.0,0.3655555862701415,0.0,0.0,C,3564.0
15121.0,457.72,2,28,199,2011-02-24 12:41:00,2011-10-20 14:51:00,99.5,228.86,288,50,20111,28,4,1,1,1,411,6,Loyal,119.0,238.0,238.0,-1.0,-1.0,-1.0,Not sure,C,2640.0,0.45822969186833595,299.4703886945111,179.55321844197775,C,2487.0
15122.0,1612.13,6,65,788,2011-02-15 09:59:00,2011-09-15 16:27:00,131.33,268.69,297,85,20111,65,4,1,1,2,411,6,Loyal,61.0,90.0,93.0,2.1213203435596424,0.034775743337043315,-50.878679656440355,Order overdue,A,1091.0,0.6913383231675702,544.2140328003325,450.38027673771217,A,1240.0
15123.0,2199.31,2,93,1195,2011-05-17 14:57:00,2011-12-02 13:12:00,597.5,1099.66,206,7,20112,93,5,1,1,2,511,7,Loyal,99.0,199.0,199.0,-1.0,-1.0,-1.0,Not sure,A,785.0,0.5943207365306206,746.1738872609224,575.4767370576078,A,892.0
15124.0,184.19,2,14,233,2011-06-01 09:06:00,2011-11-17 10:09:00,116.5,92.1,191,22,20112,14,5,1,1,1,511,7,Loyal,84.0,169.0,169.0,-1.0,-1.0,-1.0,Not sure,C,3690.0,0.6283916458986574,267.54485305720607,214.45895213179153,C,2320.0
15125.0,11117.05,23,102,5991,2011-03-14 09:59:00,2011-11-14 13:57:00,260.48,483.35,270,25,20111,102,5,3,2,2,532,10,Loyal,16.0,0.0,53.0,17.181161418609268,1.0738225886630792,8.181161418609268,Order overdue,A,79.0,2.5967435347303383,804.0537267983558,2033.0183085024883,A,101.0
15127.0,406.53,1,16,251,2011-10-05 10:30:00,2011-10-05 10:30:00,251.0,406.53,65,65,20114,16,4,1,1,1,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2791.0,0.5493139960410618,0.0,0.0,C,3564.0
15128.0,1419.54,8,76,1326,2011-05-04 12:32:00,2011-10-10 13:54:00,165.75,177.44,219,60,20112,76,4,2,1,2,421,7,Loyal,39.0,42.0,66.0,12.12435565298214,0.31088091417902924,-8.875644347017861,Order overdue,B,1220.0,1.1887504744453574,353.67691450975667,461.8384113905626,A,1190.0
15129.0,3447.4,11,54,1794,2011-02-21 09:09:00,2011-10-20 14:40:00,163.09,313.4,291,50,20111,54,4,2,1,1,421,7,Loyal,21.0,0.0,56.0,18.63956365726766,0.8875982693936981,-10.360436342732338,Order overdue,A,451.0,2.4443394760651187,351.96900628786915,841.2308735649988,A,473.0
